crashID,age,gender,roadUser,ageGroup,personID
20181045,16,Male,Motorcycle rider,0_to_16,P6375
20183134,66,Male,Motorcycle rider,65_to_74,P6376
20183145,20,Male,Motorcycle rider,17_to_25,P6377
20185008,46,Male,Driver,40_to_64,P6378
20185005,61,Male,Motorcycle rider,40_to_64,P6379
20184008,76,Male,Driver,75_or_older,P6380
20182163,37,Male,Motorcycle rider,26_to_39,P6381
20181324,84,Male,Driver,75_or_older,P6382
20182037,72,Male,Motorcycle rider,65_to_74,P6383
20181070,59,Male,Motorcycle rider,40_to_64,P6384
20183200,52,Female,Driver,40_to_64,P6385
20183102,64,Male,Motorcycle rider,40_to_64,P6386
20185048,83,Male,Driver,75_or_older,P6387
20181156,23,Female,Passenger,17_to_25,P6388
20183010,29,Male,Driver,26_to_39,P6389
20184047,45,Male,Passenger,40_to_64,P6390
20184047,58,Male,Driver,40_to_64,P6391
20181234,18,Male,Pedestrian,17_to_25,P6392
20182095,20,Female,Passenger,17_to_25,P6393
20183046,27,Male,Pedestrian,26_to_39,P6394
20182020,65,Male,Driver,65_to_74,P6395
20183081,18,Male,Pedestrian,17_to_25,P6396
20182146,21,Male,Pedestrian,17_to_25,P6397
20181271,42,Male,Passenger,40_to_64,P6398
20181271,41,Male,Driver,40_to_64,P6399
20185104,44,Male,Driver,40_to_64,P6400
20182090,20,Male,Passenger,17_to_25,P6401
20181310,28,Male,Driver,26_to_39,P6402
20185007,43,Male,Driver,40_to_64,P6403
20185007,34,Male,Passenger,26_to_39,P6404
20185052,55,Male,Motorcycle rider,40_to_64,P6405
20185049,20,Female,Driver,17_to_25,P6406
20184048,63,Male,Motorcycle rider,40_to_64,P6407
20182099,61,Female,Motorcycle pillion passenger,40_to_64,P6408
20182136,51,Male,Driver,40_to_64,P6409
20184044,71,Male,Motorcycle rider,65_to_74,P6410
20183219,26,Male,Motorcycle rider,26_to_39,P6411
20187031,54,Female,Motorcycle rider,40_to_64,P6412
20182056,29,Male,Motorcycle rider,26_to_39,P6413
20182063,73,Male,Pedestrian,65_to_74,P6414
20181205,32,Male,Motorcycle rider,26_to_39,P6415
20185041,26,Male,Driver,26_to_39,P6416
20181171,20,Male,Driver,17_to_25,P6417
20181190,53,Male,Driver,40_to_64,P6418
20185032,28,Female,Passenger,26_to_39,P6419
20182158,87,Male,Driver,75_or_older,P6420
20182158,80,Female,Driver,75_or_older,P6421
20185044,32,Female,Passenger,26_to_39,P6422
20181325,47,Male,Pedestrian,40_to_64,P6423
20183178,43,Male,Driver,40_to_64,P6424
20184057,45,Male,Motorcycle rider,40_to_64,P6425
20186006,27,Male,Motorcycle rider,26_to_39,P6426
20183023,33,Male,Driver,26_to_39,P6427
20183179,60,Female,Pedestrian,40_to_64,P6428
20181071,25,Male,Driver,17_to_25,P6429
20186003,53,Female,Passenger,40_to_64,P6430
20185111,68,Male,Pedal cyclist,65_to_74,P6431
20181076,82,Male,Driver,75_or_older,P6432
20181033,28,Male,Motorcycle rider,26_to_39,P6433
20182029,28,Female,Pedal cyclist,26_to_39,P6434
20184073,19,Male,Driver,17_to_25,P6435
20184017,18,Female,Passenger,17_to_25,P6436
20184017,17,Male,Driver,17_to_25,P6437
20181187,77,Female,Pedestrian,75_or_older,P6438
20182072,82,Male,Driver,75_or_older,P6439
20183062,57,Male,Driver,40_to_64,P6440
20181168,39,Male,Driver,26_to_39,P6441
20185001,19,Female,Driver,17_to_25,P6442
20181265,14,Male,Passenger,0_to_16,P6443
20182040,26,Male,Motorcycle rider,26_to_39,P6444
20182075,8,Female,Pedestrian,0_to_16,P6445
20181209,41,Male,Driver,40_to_64,P6446
20181053,62,Male,Motorcycle rider,40_to_64,P6447
20181042,97,Female,Passenger,75_or_older,P6448
20182166,74,Female,Passenger,65_to_74,P6449
20181179,13,Female,Passenger,0_to_16,P6450
20181244,62,Male,Driver,40_to_64,P6451
20182161,25,Male,Driver,17_to_25,P6452
20183172,31,Male,Driver,26_to_39,P6453
20181194,28,Male,Motorcycle rider,26_to_39,P6454
20187022,23,Female,Passenger,17_to_25,P6455
20181129,94,Male,Passenger,75_or_older,P6456
20182041,7,Female,Passenger,0_to_16,P6457
20182191,43,Male,Driver,40_to_64,P6458
20183031,14,Female,Pedal cyclist,0_to_16,P6459
20182192,69,Female,Pedestrian,65_to_74,P6460
20184028,49,Male,Driver,40_to_64,P6461
20183101,19,Male,Driver,17_to_25,P6462
20187027,44,Male,Pedestrian,40_to_64,P6463
20185031,49,Male,Driver,40_to_64,P6464
20182084,25,Male,Driver,17_to_25,P6465
20182100,25,Female,Driver,17_to_25,P6466
20181292,35,Male,Driver,26_to_39,P6467
20185106,38,Male,Motorcycle rider,26_to_39,P6468
20182132,62,Male,Motorcycle rider,40_to_64,P6469
20182148,68,Male,Motorcycle rider,65_to_74,P6470
20183012,72,Female,Driver,65_to_74,P6471
20185095,36,Male,Motorcycle rider,26_to_39,P6472
20185094,19,Male,Driver,17_to_25,P6473
20183007,31,Male,Driver,26_to_39,P6474
20182079,36,Male,Driver,26_to_39,P6475
20181144,27,Male,Passenger,26_to_39,P6476
20183194,18,Male,Pedestrian,17_to_25,P6477
20181067,17,Female,Passenger,17_to_25,P6478
20182044,36,Male,Pedestrian,26_to_39,P6479
20187005,37,Male,Passenger,26_to_39,P6480
20181211,22,Male,Motorcycle rider,17_to_25,P6481
20181138,18,Male,Driver,17_to_25,P6482
20182026,75,Male,Driver,75_or_older,P6483
20182026,41,Female,Driver,40_to_64,P6484
20181213,51,Male,Driver,40_to_64,P6485
20181162,49,Female,Driver,40_to_64,P6486
20182102,28,Female,Passenger,26_to_39,P6487
20184051,17,Female,Driver,17_to_25,P6488
20182152,32,Male,Driver,26_to_39,P6489
20181206,26,Female,Passenger,26_to_39,P6490
20184062,73,Female,Driver,65_to_74,P6491
20182129,22,Male,Motorcycle rider,17_to_25,P6492
20183129,83,Female,Driver,75_or_older,P6493
20185092,37,Female,Passenger,26_to_39,P6494
20182031,28,Male,Motorcycle rider,26_to_39,P6495
20187017,46,Male,Driver,40_to_64,P6496
20187017,39,Male,Passenger,26_to_39,P6497
20187017,33,Female,Passenger,26_to_39,P6498
20187017,45,Male,Passenger,40_to_64,P6499
20184067,45,Male,Motorcycle rider,40_to_64,P6500
20183151,76,Female,Driver,75_or_older,P6501
20183057,17,Female,Passenger,17_to_25,P6502
20183057,44,Female,Passenger,40_to_64,P6503
20181024,72,Male,Motorcycle rider,65_to_74,P6504
20187004,69,Male,Motorcycle rider,65_to_74,P6505
20181048,51,Female,Driver,40_to_64,P6506
20185004,34,Male,Driver,26_to_39,P6507
20182119,33,Male,Driver,26_to_39,P6508
20185091,93,Female,Passenger,75_or_older,P6509
20185029,27,Female,Driver,26_to_39,P6510
20182120,74,Male,Driver,65_to_74,P6511
20181010,63,Male,Driver,40_to_64,P6512
20181284,79,Male,Pedestrian,75_or_older,P6513
20182164,42,Male,Driver,40_to_64,P6514
20181026,42,Female,Driver,40_to_64,P6515
20181185,27,Female,Driver,26_to_39,P6516
20181225,50,Male,Pedal cyclist,40_to_64,P6517
20182092,31,Male,Driver,26_to_39,P6518
20181176,32,Female,Passenger,26_to_39,P6519
20186002,48,Male,Driver,40_to_64,P6520
20185079,32,Male,Motorcycle rider,26_to_39,P6521
20182167,31,Male,Driver,26_to_39,P6522
20181093,49,Female,Passenger,40_to_64,P6523
20186017,61,Male,Pedestrian,40_to_64,P6524
20182149,65,Male,Motorcycle rider,65_to_74,P6525
20181257,92,Male,Driver,75_or_older,P6526
20183211,8,Female,Passenger,0_to_16,P6527
20183211,52,Male,Driver,40_to_64,P6528
20182176,77,Female,Driver,75_or_older,P6529
20183054,24,Male,Driver,17_to_25,P6530
20181082,52,Male,Motorcycle rider,40_to_64,P6531
20182069,59,Male,Motorcycle rider,40_to_64,P6532
20181275,59,Male,Driver,40_to_64,P6533
20181275,48,Male,Driver,40_to_64,P6534
20183168,25,Male,Pedestrian,17_to_25,P6535
20181250,17,Female,Driver,17_to_25,P6536
20181250,23,Female,Passenger,17_to_25,P6537
20185050,45,Male,Passenger,40_to_64,P6538
20181085,20,Male,Passenger,17_to_25,P6539
20183120,23,Male,Passenger,17_to_25,P6540
20183133,50,Female,Driver,40_to_64,P6541
20181009,37,Male,Driver,26_to_39,P6542
20185140,18,Male,Driver,17_to_25,P6543
20181184,9,Female,Pedestrian,0_to_16,P6544
20183050,74,Female,Passenger,65_to_74,P6545
20182130,86,Male,Pedestrian,75_or_older,P6546
20181130,44,Male,Driver,40_to_64,P6547
20184074,58,Female,Driver,40_to_64,P6548
20185062,21,Female,Driver,17_to_25,P6549
20182118,38,Male,Driver,26_to_39,P6550
20182177,37,Male,Motorcycle rider,26_to_39,P6551
20182021,27,Female,Pedestrian,26_to_39,P6552
20183208,15,Male,Passenger,0_to_16,P6553
20185070,49,Male,Passenger,40_to_64,P6554
20181298,43,Male,Pedestrian,40_to_64,P6555
20184053,29,Male,Driver,26_to_39,P6556
20181046,37,Male,Motorcycle rider,26_to_39,P6557
20183011,56,Male,Motorcycle rider,40_to_64,P6558
20186015,77,Male,Driver,75_or_older,P6559
20185034,28,Male,Motorcycle rider,26_to_39,P6560
20184015,76,Male,Driver,75_or_older,P6561
20181201,25,Female,Driver,17_to_25,P6562
20181120,23,Male,Motorcycle rider,17_to_25,P6563
20181323,46,Male,Motorcycle rider,40_to_64,P6564
20184042,23,Male,Passenger,17_to_25,P6565
20182111,44,Male,Motorcycle rider,40_to_64,P6566
20181124,18,Male,Driver,17_to_25,P6567
20183075,37,Male,Pedestrian,26_to_39,P6568
20181241,58,Male,Driver,40_to_64,P6569
20181236,38,Male,Motorcycle rider,26_to_39,P6570
20185043,22,Male,Pedestrian,17_to_25,P6571
20183156,26,Male,Driver,26_to_39,P6572
20183156,35,Male,Passenger,26_to_39,P6573
20182080,20,Male,Driver,17_to_25,P6574
20183215,37,Female,Driver,26_to_39,P6575
20183026,28,Male,Passenger,26_to_39,P6576
20187024,15,Male,Passenger,0_to_16,P6577
20181058,32,Male,Pedestrian,26_to_39,P6578
20187024,16,Male,Passenger,0_to_16,P6579
20185028,74,Male,Motorcycle rider,65_to_74,P6580
20183201,43,Male,Driver,40_to_64,P6581
20181140,53,Male,Motorcycle rider,40_to_64,P6582
20186020,54,Male,Motorcycle rider,40_to_64,P6583
20184013,19,Male,Passenger,17_to_25,P6584
20185098,47,Male,Driver,40_to_64,P6585
20185103,20,Male,Driver,17_to_25,P6586
20181215,45,Female,Driver,40_to_64,P6587
20186007,20,Male,Driver,17_to_25,P6588
20183044,62,Male,Driver,40_to_64,P6589
20183044,40,Male,Driver,40_to_64,P6590
20182068,49,Female,Passenger,40_to_64,P6591
20182038,72,Female,Driver,65_to_74,P6592
20183001,20,Male,Driver,17_to_25,P6593
20181290,20,Female,Pedestrian,17_to_25,P6594
20181142,19,Female,Driver,17_to_25,P6595
20181151,18,Male,Driver,17_to_25,P6596
20183128,61,Male,Motorcycle rider,40_to_64,P6597
20181135,22,Male,Driver,17_to_25,P6598
20181282,42,Male,Driver,40_to_64,P6599
20181145,27,Male,Passenger,26_to_39,P6600
20185046,27,Male,Driver,26_to_39,P6601
20181099,19,Male,Driver,17_to_25,P6602
20182088,37,Male,Driver,26_to_39,P6603
20182142,34,Male,Pedestrian,26_to_39,P6604
20182135,80,Female,Passenger,75_or_older,P6605
20184058,76,Male,Driver,75_or_older,P6606
20182012,83,Male,Driver,75_or_older,P6607
20182082,75,Male,Driver,75_or_older,P6608
20185021,16,Male,Passenger,0_to_16,P6609
20185021,16,Male,Driver,0_to_16,P6610
20182160,48,Female,Passenger,40_to_64,P6611
20181023,67,Male,Motorcycle rider,65_to_74,P6612
20183110,25,Female,Driver,17_to_25,P6613
20184007,69,Male,Passenger,65_to_74,P6614
20181035,82,Male,Driver,75_or_older,P6615
20184059,84,Male,Driver,75_or_older,P6616
20184056,78,Female,Passenger,75_or_older,P6617
20184056,76,Male,Driver,75_or_older,P6618
20181247,77,Female,Passenger,75_or_older,P6619
20185078,43,Male,Driver,40_to_64,P6620
20181066,66,Male,Driver,65_to_74,P6621
20185020,42,Male,Motorcycle rider,40_to_64,P6622
20181128,41,Male,Driver,40_to_64,P6623
20181127,64,Male,Driver,40_to_64,P6624
20186023,56,Male,Driver,40_to_64,P6625
20181008,49,Male,Passenger,40_to_64,P6626
20181288,25,Male,Motorcycle rider,17_to_25,P6627
20183173,45,Male,Motorcycle rider,40_to_64,P6628
20183117,37,Male,Pedal cyclist,26_to_39,P6629
20182078,32,Female,Driver,26_to_39,P6630
20181158,16,Male,Pedestrian,0_to_16,P6631
20181227,77,Male,Driver,75_or_older,P6632
20181064,54,Male,Driver,40_to_64,P6633
20183144,24,Male,Driver,17_to_25,P6634
20181006,37,Male,Pedestrian,26_to_39,P6635
20181150,60,Female,Pedestrian,40_to_64,P6636
20185119,39,Female,Passenger,26_to_39,P6637
20185119,36,Female,Passenger,26_to_39,P6638
20184033,30,Male,Passenger,26_to_39,P6639
20184033,30,Male,Driver,26_to_39,P6640
20183131,46,Male,Driver,40_to_64,P6641
20183100,66,Male,Driver,65_to_74,P6642
20181113,24,Female,Driver,17_to_25,P6643
20181207,53,Female,Driver,40_to_64,P6644
20183068,51,Male,Driver,40_to_64,P6645
20181318,82,Male,Pedestrian,75_or_older,P6646
201850039,88,Female,Passenger,75_or_older,P6647
20183084,76,Female,Pedestrian,75_or_older,P6648
20181246,14,Male,Driver,0_to_16,P6649
20181122,39,Male,Motorcycle rider,26_to_39,P6650
20183090,48,Female,Driver,40_to_64,P6651
20183213,68,Male,Pedestrian,65_to_74,P6652
20181125,74,Female,Pedestrian,65_to_74,P6653
20181279,39,Male,Driver,26_to_39,P6654
20181183,24,Female,Driver,17_to_25,P6655
20181169,19,Male,Pedal cyclist,17_to_25,P6656
20182125,12,Male,Passenger,0_to_16,P6657
20185127,16,Female,Pedestrian,0_to_16,P6658
20182096,31,Female,Driver,26_to_39,P6659
20185145,31,Male,Passenger,26_to_39,P6660
20182137,53,Male,Driver,40_to_64,P6661
20181055,20,Female,Driver,17_to_25,P6662
20181055,22,Male,Passenger,17_to_25,P6663
20182172,10,Male,Pedestrian,0_to_16,P6664
20182193,21,Male,Motorcycle rider,17_to_25,P6665
20182025,38,Male,Driver,26_to_39,P6666
20183078,59,Male,Driver,40_to_64,P6667
20183052,34,Male,Driver,26_to_39,P6668
20182036,27,Female,Pedal cyclist,26_to_39,P6669
20183115,56,Male,Motorcycle rider,40_to_64,P6670
20181005,20,Male,Motorcycle rider,17_to_25,P6671
20185051,58,Male,Driver,40_to_64,P6672
20184072,17,Male,Driver,17_to_25,P6673
20181104,62,Male,Motorcycle rider,40_to_64,P6674
20181121,60,Female,Driver,40_to_64,P6675
20183155,14,Male,Passenger,0_to_16,P6676
20183218,54,Male,Pedestrian,40_to_64,P6677
20181021,37,Male,Driver,26_to_39,P6678
20185126,26,Female,Passenger,26_to_39,P6679
20185126,10,Female,Passenger,0_to_16,P6680
20181294,72,Male,Driver,65_to_74,P6681
20181210,76,Female,Pedestrian,75_or_older,P6682
20185022,54,Female,Passenger,40_to_64,P6683
20185022,59,Female,Passenger,40_to_64,P6684
20183190,38,Male,Motorcycle rider,26_to_39,P6685
20181060,64,Male,Pedal cyclist,40_to_64,P6686
20183157,34,Male,Motorcycle rider,26_to_39,P6687
20181295,22,Male,Driver,17_to_25,P6688
20182046,25,Male,Driver,17_to_25,P6689
20182188,36,Male,Motorcycle rider,26_to_39,P6690
20181228,44,Male,Driver,40_to_64,P6691
20181095,44,Male,Motorcycle rider,40_to_64,P6692
20182030,86,Female,Driver,75_or_older,P6693
20182030,92,Male,Passenger,75_or_older,P6694
20183060,50,Female,Passenger,40_to_64,P6695
20183060,69,Male,Driver,65_to_74,P6696
20181075,82,Male,Driver,75_or_older,P6697
20183162,52,Female,Driver,40_to_64,P6698
20183063,34,Male,Driver,26_to_39,P6699
20183063,71,Female,Passenger,65_to_74,P6700
20183063,72,Male,Driver,65_to_74,P6701
20181044,57,Male,Driver,40_to_64,P6702
20187034,21,Male,Driver,17_to_25,P6703
20182190,18,Male,Driver,17_to_25,P6704
20182180,36,Male,Driver,26_to_39,P6705
20181029,48,Male,Driver,40_to_64,P6706
20181137,20,Male,Driver,17_to_25,P6707
20185093,37,Male,Driver,26_to_39,P6708
20183206,35,Male,Driver,26_to_39,P6709
20181197,24,Female,Driver,17_to_25,P6710
20181197,24,Female,Passenger,17_to_25,P6711
20181270,69,Female,Motorcycle rider,65_to_74,P6712
20183035,89,Male,Pedestrian,75_or_older,P6713
20183069,37,Male,Driver,26_to_39,P6714
20182131,43,Male,Pedal cyclist,40_to_64,P6715
20182087,38,Male,Driver,26_to_39,P6716
20181311,37,Male,Driver,26_to_39,P6717
20182060,26,Male,Pedestrian,26_to_39,P6718
20181103,35,Male,Driver,26_to_39,P6719
20183142,80,Male,Driver,75_or_older,P6720
20184034,53,Male,Driver,40_to_64,P6721
20182003,71,Male,Driver,65_to_74,P6722
20183080,26,Female,Passenger,26_to_39,P6723
20183080,28,Male,Passenger,26_to_39,P6724
20181222,68,Female,Pedestrian,65_to_74,P6725
20182196,55,Female,Driver,40_to_64,P6726
20181011,57,Male,Driver,40_to_64,P6727
