crashID,dayType,timeOfDay
20151200,Weekday,Day
20152170,Weekday,Day
20151261,Weekday,Day
20155026,Weekday,Day
20151048,Weekday,Day
20151142,Weekday,Night
20151122,Weekday,Night
20154006,Weekday,Night
20152203,Weekday,Day
20151042,Weekday,Day
20151055,Weekday,Day
20152067,Weekday,Day
20154082,Weekday,Day
20154049,Weekday,Day
20155029,Weekday,Day
20152142,Weekday,Day
20151080,Weekend,Night
20154066,Weekend,Night
20151117,Weekday,Day
20151001,Weekday,Day
20152053,Weekday,Day
20152043,Weekday,Day
20156024,Weekday,Day
20152115,Weekday,Day
20155076,Weekday,Day
20156026,Weekday,Day
20155130,Weekday,Day
20152214,Weekday,Day
20154071,Weekday,Day
20154032,Weekday,Day
20152083,Weekend,Night
20155097,Weekend,Night
20157003,Weekend,Day
20152120,Weekend,Day
20154083,Weekend,Day
20154056,Weekend,Day
20151268,Weekend,Day
20154053,Weekend,Day
20152008,Weekend,Day
20151195,Weekend,Day
20151159,Weekend,Day
20151257,Weekend,Day
20157023,Weekend,Day
20151126,Weekend,Day
20151022,Weekend,Day
20152049,Weekend,Night
20152204,Weekend,Night
20151064,Weekend,Night
20151228,Weekend,Night
20154065,Weekend,Night
20154060,Weekend,Day
20151133,Weekend,Day
20154027,Weekend,Day
20152114,Weekend,Day
20156003,Weekend,Day
20154075,Weekend,Day
20154042,Weekend,Day
20154069,Weekend,Day
20151302,Weekend,Night
20151061,Weekend,Night
20151293,Weekend,Night
20151047,Weekend,Night
20152215,Weekday,Night
20155015,Weekday,Night
20152020,Weekday,Day
20151079,Weekday,Day
20152179,Weekday,Day
20152123,Weekday,Day
20152064,Weekday,Day
20152082,Weekday,Day
20152050,Weekday,Day
20155137,Weekday,Day
20151291,Weekday,Night
20154088,Weekday,Night
20152098,Weekday,Night
20151108,Weekday,Night
20151089,Weekday,Night
20157032,Weekday,Night
20151107,Weekday,Day
20152027,Weekday,Day
20154041,Weekday,Day
20154093,Weekday,Day
20156032,Weekday,Day
20152045,Weekday,Night
20152063,Weekday,Day
20152138,Weekday,Day
20151147,Weekday,Day
20151321,Weekday,Day
20152069,Weekday,Day
20154031,Weekday,Day
20155042,Weekday,Night
20152165,Weekday,Night
20151315,Weekday,Night
20151295,Weekday,Night
20152206,Weekday,Day
20151030,Weekday,Day
20152201,Weekday,Day
20155122,Weekday,Day
20154080,Weekday,Day
20158004,Weekday,Day
20157028,Weekend,Night
20152149,Weekend,Night
20151213,Weekday,Day
20154089,Weekday,Day
20151016,Weekday,Day
20151156,Weekday,Day
20156011,Weekday,Day
20151046,Weekday,Day
20151151,Weekday,Day
20155072,Weekday,Day
20151155,Weekday,Night
20151116,Weekend,Night
20157021,Weekend,Night
20152007,Weekend,Day
20152006,Weekend,Day
20151086,Weekend,Day
20151299,Weekend,Day
20151140,Weekend,Day
20155099,Weekend,Day
20156016,Weekend,Day
20151229,Weekend,Night
20158005,Weekend,Night
20154014,Weekend,Night
20155120,Weekend,Night
20151222,Weekend,Night
20151176,Weekend,Day
20152160,Weekend,Day
20151286,Weekend,Day
20154034,Weekend,Day
20152130,Weekend,Day
20156001,Weekend,Day
20152046,Weekend,Day
20151250,Weekend,Night
20151087,Weekday,Day
20155037,Weekday,Day
20155096,Weekday,Night
20152161,Weekday,Night
20155106,Weekday,Night
20152010,Weekday,Night
20155135,Weekday,Night
20157026,Weekday,Night
20154074,Weekday,Day
20151307,Weekday,Day
20151050,Weekday,Day
20152184,Weekday,Day
20151178,Weekday,Day
20154094,Weekday,Day
20151263,Weekday,Night
20155043,Weekday,Night
20151106,Weekday,Night
20154046,Weekday,Night
20152137,Weekday,Night
20151233,Weekday,Day
20151166,Weekday,Day
20151317,Weekday,Day
20152113,Weekday,Night
20152119,Weekday,Night
20156002,Weekday,Night
20152176,Weekday,Night
20152117,Weekday,Night
20151027,Weekday,Day
20151071,Weekday,Day
20151318,Weekday,Day
20151208,Weekday,Day
20151308,Weekday,Day
20152181,Weekday,Day
20154043,Weekday,Day
20151325,Weekend,Night
20152218,Weekend,Night
20151323,Weekend,Night
20155108,Weekend,Night
20155027,Weekend,Night
20155094,Weekend,Night
20151003,Weekday,Day
20155059,Weekday,Day
20156014,Weekday,Day
20151077,Weekday,Day
20155119,Weekday,Day
20152068,Weekday,Day
20151274,Weekday,Day
20157034,Weekday,Day
20152152,Weekday,Day
20154024,Weekday,Night
20151217,Weekday,Night
20152002,Weekday,Night
20157014,Weekend,Night
20155012,Weekend,Day
20152040,Weekend,Day
20151277,Weekend,Day
20152028,Weekend,Day
20157033,Weekend,Day
20151227,Weekend,Day
20151082,Weekend,Day
20152103,Weekend,Night
20152038,Weekend,Night
20151115,Weekend,Night
20151125,Weekend,Night
20154076,Weekend,Night
20151243,Weekend,Night
20152076,Weekend,Night
20155020,Weekend,Day
20151212,Weekend,Day
20151234,Weekend,Day
20151290,Weekend,Day
20154026,Weekend,Day
20151175,Weekend,Day
20151152,Weekend,Day
20151075,Weekend,Day
20151298,Weekend,Day
20155051,Weekend,Day
20154059,Weekend,Day
20151204,Weekend,Day
20151063,Weekend,Day
20151182,Weekend,Night
20152079,Weekend,Night
20154009,Weekday,Night
20151023,Weekday,Night
20151297,Weekday,Day
20152036,Weekday,Day
20152100,Weekday,Day
20157038,Weekday,Day
20157025,Weekday,Day
20155032,Weekday,Day
20151244,Weekday,Day
20152086,Weekday,Night
20154005,Weekday,Night
20152107,Weekday,Night
20151068,Weekday,Night
20155101,Weekday,Night
20154010,Weekday,Day
20152209,Weekday,Day
20151245,Weekday,Day
20155061,Weekday,Day
20151313,Weekday,Day
20151186,Weekday,Day
20155041,Weekday,Day
20154047,Weekday,Day
20151269,Weekday,Day
20154095,Weekday,Day
20152222,Weekday,Day
20152229,Weekday,Night
20152226,Weekday,Night
20157027,Weekday,Night
20155028,Weekday,Night
20155056,Weekday,Night
20152111,Weekday,Night
20151146,Weekday,Day
20155062,Weekday,Day
20152033,Weekday,Day
20152075,Weekday,Day
20157020,Weekday,Day
20155074,Weekday,Night
20152175,Weekday,Night
20154090,Weekday,Day
20151190,Weekday,Day
20151144,Weekday,Day
20151171,Weekday,Day
20152190,Weekday,Day
20152014,Weekday,Day
20155113,Weekday,Day
20151083,Weekend,Night
20151202,Weekend,Night
20152164,Weekday,Day
20155001,Weekday,Night
20156022,Weekend,Night
20151187,Weekend,Day
20152093,Weekend,Day
20152156,Weekend,Day
20154061,Weekend,Day
20154018,Weekend,Day
20157031,Weekend,Day
20151102,Weekend,Day
20155019,Weekend,Night
20151230,Weekend,Night
20152099,Weekend,Night
20152071,Weekend,Night
20151025,Weekend,Day
20151069,Weekend,Day
20151183,Weekend,Day
20151138,Weekend,Night
20152102,Weekend,Night
20151161,Weekday,Night
20157002,Weekday,Night
20151158,Weekday,Night
20158010,Weekday,Night
20156023,Weekday,Day
20152122,Weekday,Day
20152223,Weekday,Day
20156020,Weekday,Day
20152087,Weekday,Day
20151236,Weekday,Day
20152074,Weekday,Night
20151037,Weekday,Night
20151284,Weekday,Night
20151006,Weekday,Day
20152013,Weekday,Day
20151135,Weekday,Day
20151112,Weekday,Day
20154030,Weekday,Night
20151221,Weekday,Night
20151038,Weekday,Night
20155040,Weekday,Night
20152147,Weekday,Night
20151118,Weekday,Day
20151283,Weekday,Day
20156013,Weekday,Day
20151270,Weekday,Day
20151255,Weekday,Day
20151305,Weekday,Day
20152145,Weekday,Day
20151196,Weekday,Day
20156005,Weekday,Day
20151165,Weekday,Day
20151189,Weekday,Day
20158014,Weekday,Night
20151053,Weekday,Night
20155093,Weekday,Night
20151203,Weekday,Day
20154035,Weekday,Day
20151143,Weekday,Day
20151128,Weekday,Day
20152029,Weekday,Day
20151024,Weekday,Day
20152066,Weekday,Day
20156030,Weekend,Night
20152198,Weekend,Night
20157009,Weekend,Night
20152167,Weekend,Night
20152055,Weekend,Night
20151215,Weekend,Night
20151164,Weekend,Night
20155092,Weekend,Night
20151119,Weekend,Night
20157001,Weekday,Day
20152026,Weekday,Day
20151105,Weekday,Day
20154092,Weekday,Day
20151148,Weekday,Day
20155031,Weekday,Day
20151090,Weekday,Day
20157036,Weekday,Night
20154021,Weekday,Night
20151294,Weekday,Night
20152019,Weekend,Night
20151074,Weekend,Night
20157040,Weekend,Night
20151262,Weekend,Night
20154079,Weekend,Night
20155064,Weekend,Night
20151238,Weekend,Day
20152227,Weekend,Day
20151211,Weekend,Day
20152116,Weekend,Day
20151124,Weekend,Day
20155068,Weekend,Night
20151127,Weekend,Day
20157015,Weekend,Day
20156031,Weekend,Day
20158011,Weekday,Night
20152128,Weekday,Day
20152021,Weekday,Day
20151288,Weekday,Day
20152037,Weekday,Day
20152199,Weekday,Day
20154022,Weekday,Night
20154055,Weekday,Night
20151095,Weekday,Night
20154057,Weekday,Night
20152126,Weekday,Night
20157029,Weekday,Day
20151035,Weekday,Day
201550059,Weekday,Day
20152162,Weekday,Day
20154003,Weekday,Night
20155067,Weekday,Night
20152092,Weekday,Day
20154033,Weekday,Day
20151310,Weekday,Day
20155002,Weekday,Day
20152001,Weekday,Day
20158003,Weekday,Day
20151163,Weekday,Day
20155090,Weekday,Day
20155133,Weekday,Day
20151045,Weekday,Day
20151130,Weekday,Night
20152224,Weekday,Night
20152154,Weekday,Night
20156028,Weekday,Night
20155078,Weekday,Night
20151040,Weekday,Night
20155033,Weekday,Day
20154029,Weekday,Day
20155131,Weekday,Day
20151278,Weekday,Day
20155132,Weekday,Day
20152048,Weekday,Day
20154001,Weekend,Night
20151060,Weekend,Night
20151132,Weekend,Night
20151073,Weekday,Day
20152065,Weekday,Day
20151129,Weekday,Day
20157041,Weekday,Night
20152110,Weekend,Night
20152004,Weekend,Night
20151111,Weekend,Night
20152197,Weekend,Night
20154044,Weekend,Day
20155052,Weekend,Day
20151326,Weekend,Day
20151285,Weekend,Day
20155016,Weekend,Day
20154037,Weekend,Day
20155091,Weekend,Day
20151240,Weekend,Day
20152062,Weekend,Day
20152054,Weekend,Day
20151309,Weekend,Day
20152056,Weekend,Night
20152213,Weekend,Night
20151018,Weekend,Night
20156029,Weekend,Night
20151031,Weekend,Night
20152155,Weekend,Day
20157030,Weekend,Day
20151188,Weekend,Day
20152078,Weekend,Day
20152089,Weekend,Day
20151091,Weekend,Day
20151032,Weekend,Day
20158006,Weekend,Day
20154028,Weekend,Night
20152034,Weekday,Night
20151253,Weekday,Day
20151169,Weekday,Day
20152125,Weekday,Day
20151174,Weekday,Day
20151113,Weekday,Day
20155107,Weekday,Night
20152180,Weekday,Night
20151259,Weekday,Night
20151170,Weekday,Night
20154050,Weekday,Night
20152005,Weekday,Day
20151198,Weekday,Day
20151065,Weekday,Day
20154067,Weekday,Day
20158001,Weekday,Night
20151059,Weekday,Night
20151312,Weekday,Night
20152173,Weekday,Night
20151279,Weekday,Day
20151301,Weekday,Day
20151049,Weekday,Day
20152169,Weekday,Day
20157006,Weekday,Day
20157035,Weekday,Day
20151019,Weekday,Day
20151214,Weekday,Day
20154016,Weekday,Night
20157010,Weekday,Night
20152041,Weekday,Night
20151150,Weekday,Night
20152059,Weekday,Night
20155013,Weekday,Day
20155070,Weekday,Day
20154011,Weekday,Day
20151131,Weekday,Day
20151096,Weekend,Night
20152144,Weekend,Night
20152217,Weekend,Night
20152097,Weekday,Day
20152051,Weekday,Day
20154036,Weekday,Day
20154063,Weekday,Day
20152231,Weekday,Day
20152018,Weekday,Day
20155050,Weekday,Night
20155065,Weekday,Night
20152085,Weekend,Night
20155069,Weekend,Day
20151296,Weekend,Day
20151020,Weekend,Day
20151093,Weekend,Day
20151026,Weekend,Day
20151043,Weekend,Day
20152158,Weekend,Night
20152133,Weekend,Night
20155136,Weekend,Night
20152016,Weekend,Day
20152216,Weekend,Day
20152060,Weekend,Day
20155010,Weekend,Day
20155110,Weekend,Day
20154077,Weekend,Day
20151281,Weekend,Day
20151280,Weekend,Day
20154025,Weekend,Day
20151235,Weekend,Day
20155085,Weekend,Day
20157022,Weekend,Night
20151264,Weekend,Night
20152031,Weekday,Day
20155128,Weekday,Day
20151271,Weekday,Day
20154058,Weekday,Night
20151207,Weekday,Night
20154023,Weekday,Day
20151009,Weekday,Day
20152030,Weekday,Day
20151177,Weekday,Day
20154002,Weekday,Day
20152121,Weekday,Night
20151160,Weekday,Night
20151076,Weekday,Day
20151098,Weekday,Day
20152009,Weekday,Day
20152131,Weekday,Day
20151153,Weekday,Day
20151052,Weekday,Day
20151287,Weekday,Day
20158002,Weekday,Night
20157013,Weekday,Night
20154017,Weekday,Night
20151036,Weekday,Night
20151181,Weekday,Day
20152003,Weekday,Day
20155125,Weekday,Day
20151078,Weekday,Day
20152150,Weekday,Day
20155134,Weekday,Day
20151007,Weekend,Night
20152108,Weekend,Night
20156012,Weekend,Night
20157037,Weekend,Night
20155073,Weekend,Night
20155025,Weekend,Night
20152017,Weekday,Day
20152032,Weekday,Day
20152127,Weekday,Day
20151266,Weekday,Day
20156009,Weekday,Day
20151265,Weekday,Day
20155054,Weekend,Night
20152084,Weekend,Night
20152057,Weekend,Night
20155036,Weekend,Night
20155007,Weekend,Day
20155039,Weekend,Day
20154062,Weekend,Day
20152042,Weekend,Day
20155017,Weekend,Day
20151249,Weekend,Night
20155057,Weekend,Night
20151180,Weekend,Night
20151056,Weekend,Night
20151100,Weekend,Night
20152025,Weekend,Night
20157008,Weekend,Night
20155109,Weekend,Day
20151173,Weekend,Day
20151201,Weekend,Day
20151101,Weekend,Day
20151260,Weekend,Day
20152070,Weekend,Night
20152193,Weekend,Night
20152106,Weekend,Night
20152081,Weekday,Day
20155118,Weekday,Day
20151314,Weekday,Day
20152132,Weekday,Day
20154086,Weekday,Day
20154068,Weekday,Day
20151218,Weekday,Night
20151219,Weekday,Day
20151322,Weekday,Day
20151210,Weekday,Night
20157007,Weekday,Night
20152157,Weekday,Night
20151139,Weekday,Night
20157004,Weekday,Night
20152015,Weekday,Day
20151225,Weekday,Day
20151005,Weekday,Day
20151251,Weekday,Day
20152212,Weekday,Day
20152058,Weekday,Day
20151081,Weekday,Day
20155088,Weekday,Night
20155060,Weekday,Night
20152073,Weekday,Day
20152183,Weekday,Day
20152109,Weekday,Day
20156007,Weekday,Day
20151012,Weekday,Day
20155087,Weekday,Day
20152195,Weekday,Day
20155048,Weekend,Night
20152151,Weekend,Night
20152129,Weekend,Night
20155104,Weekend,Night
20155075,Weekday,Day
20151231,Weekday,Day
20151157,Weekday,Day
20151034,Weekday,Day
20152153,Weekday,Day
20152211,Weekday,Night
20151320,Weekday,Night
20151248,Weekday,Night
20155014,Weekend,Day
20151137,Weekend,Day
20152192,Weekend,Night
20152072,Weekend,Night
20156006,Weekend,Night
20152171,Weekend,Night
20152174,Weekend,Day
20151324,Weekend,Day
20155105,Weekend,Day
20156015,Weekend,Day
20154015,Weekend,Day
20152182,Weekend,Day
20157039,Weekend,Day
20156019,Weekend,Day
20151109,Weekend,Night
20151237,Weekday,Night
20157012,Weekday,Night
20152134,Weekday,Day
20154087,Weekday,Day
20151062,Weekday,Day
20154051,Weekday,Day
20152207,Weekday,Night
20151273,Weekday,Day
20151246,Weekday,Day
20152047,Weekday,Day
20154070,Weekday,Day
20151057,Weekday,Day
20155123,Weekday,Night
20152196,Weekday,Night
20152188,Weekday,Night
20151121,Weekday,Day
20151242,Weekday,Day
20152219,Weekday,Night
20152039,Weekday,Night
20154045,Weekday,Day
20151058,Weekday,Day
20156027,Weekday,Day
20154052,Weekend,Night
20151072,Weekend,Night
20151194,Weekend,Night
20151114,Weekend,Night
20151099,Weekend,Night
20152208,Weekend,Night
20157042,Weekday,Day
20151014,Weekday,Day
20152186,Weekday,Day
20154008,Weekday,Day
20151232,Weekday,Day
20152221,Weekday,Day
20152205,Weekday,Day
20155049,Weekday,Day
20155079,Weekday,Day
20152141,Weekday,Night
20154078,Weekday,Night
20154039,Weekend,Night
20151193,Weekend,Day
20151067,Weekend,Day
20154004,Weekend,Day
20151209,Weekend,Day
20151276,Weekend,Day
20152135,Weekend,Day
20151092,Weekend,Day
20151319,Weekend,Day
20151085,Weekend,Night
20152200,Weekend,Night
20152118,Weekend,Night
20152177,Weekend,Night
20151134,Weekend,Day
20151149,Weekend,Day
20151029,Weekend,Day
20151084,Weekend,Day
20155100,Weekend,Day
20151247,Weekend,Day
20151289,Weekend,Day
20155089,Weekend,Day
20154064,Weekend,Night
20151256,Weekend,Night
20155115,Weekend,Night
20152228,Weekday,Night
20156018,Weekday,Night
20152094,Weekday,Day
20152189,Weekday,Day
20151070,Weekday,Day
20158012,Weekday,Day
20151088,Weekday,Day
20151239,Weekday,Day
20154048,Weekday,Day
20155066,Weekday,Day
20152024,Weekday,Night
20155082,Weekday,Night
20151167,Weekday,Night
20151306,Weekday,Night
20151300,Weekday,Night
20152143,Weekday,Day
20151303,Weekday,Day
20151184,Weekday,Day
20155055,Weekday,Day
20155098,Weekday,Night
20154038,Weekday,Night
20152035,Weekday,Night
20152178,Weekday,Night
20151110,Weekday,Night
20156004,Weekday,Day
20152077,Weekday,Day
20152166,Weekday,Day
20151168,Weekday,Day
20152140,Weekday,Day
20151267,Weekday,Day
20151015,Weekday,Day
20155023,Weekday,Day
20154072,Weekday,Night
20145101,Weekday,Day
20145066,Weekday,Day
20145010,Weekday,Day
20144066,Weekend,Night
20144092,Weekend,Night
20144052,Weekday,Day
20144084,Weekday,Day
20144078,Weekday,Day
20144039,Weekday,Night
20144009,Weekend,Night
20145117,Weekend,Night
20145024,Weekend,Night
20145041,Weekend,Night
20145099,Weekend,Night
20144071,Weekend,Day
20144043,Weekend,Day
20146014,Weekend,Day
20145048,Weekend,Night
20145141,Weekday,Night
20146013,Weekday,Night
20145131,Weekday,Day
20144057,Weekday,Night
20145158,Weekday,Night
20144075,Weekday,Night
20144033,Weekday,Night
20144093,Weekday,Day
20144030,Weekday,Day
20144003,Weekday,Day
20145002,Weekday,Night
20145138,Weekday,Night
20145088,Weekday,Day
20144010,Weekday,Night
20145089,Weekday,Day
20145111,Weekday,Day
20144095,Weekday,Day
20146006,Weekend,Night
20144082,Weekend,Night
20144086,Weekday,Day
20145068,Weekday,Day
20145016,Weekend,Day
20146012,Weekend,Day
20145029,Weekend,Day
20145049,Weekend,Day
20145023,Weekend,Day
20146005,Weekend,Night
20145100,Weekend,Day
20145096,Weekend,Day
20145017,Weekend,Day
20145057,Weekend,Day
20146002,Weekday,Day
20145027,Weekday,Day
20144087,Weekday,Night
20144035,Weekday,Night
20145001,Weekday,Night
20144094,Weekday,Day
20144002,Weekday,Day
20145026,Weekday,Day
20145166,Weekday,Day
20145037,Weekday,Day
20145063,Weekday,Night
20145167,Weekday,Day
20145129,Weekday,Day
20145094,Weekday,Day
20145123,Weekday,Day
20144073,Weekday,Day
20145124,Weekday,Day
20146021,Weekday,Day
20145054,Weekend,Night
20146018,Weekend,Night
20144056,Weekday,Day
20144036,Weekday,Day
20145040,Weekday,Day
20145157,Weekend,Night
20145060,Weekend,Day
20145151,Weekend,Day
20145036,Weekend,Day
20144005,Weekend,Night
20144074,Weekend,Night
20145042,Weekend,Day
20145139,Weekend,Night
20144096,Weekend,Night
20144048,Weekday,Day
20145032,Weekday,Day
20146026,Weekday,Day
20145126,Weekday,Night
20145019,Weekday,Day
20144006,Weekday,Day
20144070,Weekday,Day
20145116,Weekday,Night
20144017,Weekday,Day
20144090,Weekday,Day
20145137,Weekday,Day
20145047,Weekday,Day
20146010,Weekend,Night
20145015,Weekend,Night
20144061,Weekday,Day
20144076,Weekday,Night
20145109,Weekend,Day
20145059,Weekend,Day
20145154,Weekend,Night
20145130,Weekend,Night
20145065,Weekend,Night
20145006,Weekend,Day
20144050,Weekend,Day
20144085,Weekend,Night
20145039,Weekday,Day
20144027,Weekday,Day
20144063,Weekday,Day
20145097,Weekday,Day
20144080,Weekday,Day
20144021,Weekday,Day
20144001,Weekday,Day
20145171,Weekday,Day
20145172,Weekday,Night
20145120,Weekday,Night
20144012,Weekday,Day
20145022,Weekend,Night
20145102,Weekday,Day
20144049,Weekday,Day
20145067,Weekday,Day
20144091,Weekday,Day
20145045,Weekday,Day
20146017,Weekend,Day
20145140,Weekend,Night
20145098,Weekend,Night
20144072,Weekday,Day
20145095,Weekday,Night
20145112,Weekday,Day
20145077,Weekday,Day
20144069,Weekday,Day
20145074,Weekday,Day
20144014,Weekday,Day
20146027,Weekday,Day
20145128,Weekday,Night
20144051,Weekday,Day
20144031,Weekday,Day
20145119,Weekday,Day
20146023,Weekend,Night
20144068,Weekend,Night
20145018,Weekend,Night
20145132,Weekend,Day
20145147,Weekend,Day
20145106,Weekend,Night
20145011,Weekend,Night
20145163,Weekend,Day
20145078,Weekend,Day
20145103,Weekend,Day
20144025,Weekend,Day
20144004,Weekend,Night
20144067,Weekday,Day
20146025,Weekday,Day
20144044,Weekday,Day
20145081,Weekday,Day
20145087,Weekday,Day
20144059,Weekday,Night
20145090,Weekend,Night
20145028,Weekday,Day
20144046,Weekend,Day
20145061,Weekend,Night
20145080,Weekend,Night
20145056,Weekend,Day
20146030,Weekend,Day
20144028,Weekend,Night
20145159,Weekday,Day
20145014,Weekday,Day
20145038,Weekday,Day
20144018,Weekday,Night
20145127,Weekday,Night
20145156,Weekday,Day
20144060,Weekday,Day
20145031,Weekday,Night
20144058,Weekday,Day
20145076,Weekday,Day
20145033,Weekday,Day
20145003,Weekday,Night
20144023,Weekend,Night
20145044,Weekend,Night
20145062,Weekday,Day
20144029,Weekday,Day
20144053,Weekday,Day
20144041,Weekday,Day
20144026,Weekday,Night
