crashID,crashType,articulatedTruckInvolvement,busInvolvement,heavyRigidTruckInvolvement,vehicleID
20174022,Multiple,No,No,No,V8451
20176012,Single,No,No,No,V8452
20172226,Single,No,No,No,V8453
20172047,Single,No,No,No,V8454
20175150,Single,No,No,No,V8455
20171178,Single,No,No,No,V8456
20173191,Single,No,No,No,V8457
20173060,Single,No,No,No,V8458
20176019,Single,No,No,No,V8459
20171323,Single,No,No,No,V8460
20173080,Single,No,No,No,V8461
20173166,Single,No,No,No,V8462
20171011,Single,No,No,No,V8463
20175128,Single,No,No,Yes,V8464
20171287,Single,No,No,Yes,V8465
20173007,Single,No,No,No,V8466
20172098,Single,No,No,No,V8467
20171042,Single,No,No,No,V8468
20175146,Single,No,No,No,V8469
20171083,Single,No,No,Yes,V8470
20171347,Single,No,No,Yes,V8471
20171062,Single,No,No,No,V8472
20171273,Multiple,No,No,No,V8473
20171273,Multiple,No,No,No,V8474
20172160,Single,No,No,No,V8475
20173013,Single,No,No,No,V8476
20173161,Single,No,No,No,V8477
20171074,Single,No,No,No,V8478
20175082,Single,No,No,No,V8479
20172169,Single,No,No,No,V8480
20175139,Single,No,No,No,V8481
20173028,Single,No,No,No,V8482
20171320,Single,No,No,Yes,V8483
20173072,Single,No,No,No,V8484
20171058,Single,No,No,No,V8485
20173128,Multiple,No,No,No,V8486
20173128,Multiple,No,No,No,V8487
20172002,Single,No,No,No,V8488
20171049,Single,No,No,No,V8489
20173193,Single,No,No,No,V8490
20172203,Single,No,No,No,V8491
20173061,Single,No,No,No,V8492
20175064,Multiple,No,No,No,V8493
20175064,Multiple,No,No,No,V8494
20175058,Single,No,No,No,V8495
20172092,Single,No,No,No,V8496
20172104,Single,No,No,No,V8497
20175089,Single,No,No,No,V8498
20171026,Single,No,No,No,V8499
20171204,Single,No,No,No,V8500
20173148,Single,No,No,No,V8501
20171107,Single,Yes,No,No,V8502
20173134,Single,No,No,No,V8503
20172151,Single,No,No,No,V8504
20171274,Single,No,No,No,V8505
20173020,Single,No,No,No,V8506
20174053,Single,No,No,No,V8507
20173202,Single,No,Yes,No,V8508
20173123,Single,Yes,No,No,V8509
20173157,Single,Yes,No,Yes,V8510
20175129,Single,No,No,No,V8511
20171136,Multiple,Yes,No,Yes,V8512
20171136,Multiple,Yes,No,Yes,V8513
20171018,Single,No,No,No,V8514
20175062,Single,No,No,No,V8515
20172008,Single,Yes,No,No,V8516
20173018,Single,No,No,No,V8517
20172011,Single,No,No,No,V8518
20171340,Single,No,No,No,V8519
20171271,Single,No,No,No,V8520
20175097,Single,No,No,No,V8521
20173022,Single,No,No,No,V8522
20177024,Single,No,No,No,V8523
20172041,Single,No,No,No,V8524
20175024,Single,No,No,No,V8525
20171330,Single,Yes,Yes,No,V8526
20171121,Multiple,No,No,No,V8527
20171121,Multiple,No,No,No,V8528
20171121,Multiple,No,No,No,V8529
20177004,Multiple,No,No,No,V8530
20177004,Multiple,No,No,No,V8531
20175044,Single,No,No,No,V8532
20172183,Single,No,No,No,V8533
20173218,Single,No,No,No,V8534
20174045,Single,No,No,No,V8535
20171032,Single,No,No,No,V8536
20161191,Single,No,No,No,V8537
20165025,Single,No,No,No,V8538
20167007,Single,No,No,No,V8539
20164048,Single,No,No,No,V8540
20161231,Single,No,No,No,V8541
20165110,Multiple,No,No,No,V8542
20165110,Multiple,No,No,No,V8543
20165162,Single,No,No,No,V8544
20161340,Single,No,No,Yes,V8545
20165062,Multiple,Yes,No,No,V8546
20165062,Multiple,Yes,No,No,V8547
20165027,Single,No,No,No,V8548
20161087,Single,No,No,No,V8549
20161054,Multiple,No,No,No,V8550
20161054,Multiple,No,No,No,V8551
20165081,Single,Yes,No,No,V8552
20164021,Single,No,No,No,V8553
20165039,Single,No,No,No,V8554
20161144,Single,No,No,No,V8555
20164011,Single,No,No,No,V8556
20161221,Single,No,No,No,V8557
20161004,Single,No,No,No,V8558
20165105,Single,No,No,No,V8559
20166004,Single,No,No,No,V8560
20167014,Single,No,No,No,V8561
20161135,Single,Yes,No,No,V8562
20161129,Single,No,No,No,V8563
20165113,Single,Yes,No,Yes,V8564
20166005,Single,No,No,No,V8565
20161211,Single,No,No,No,V8566
20161244,Single,No,No,No,V8567
20161010,Single,No,No,No,V8568
20161115,Single,No,No,No,V8569
20161079,Single,No,No,No,V8570
20161066,Single,No,No,No,V8571
20167005,Single,Yes,No,No,V8572
20161262,Single,Yes,No,No,V8573
20164004,Single,No,No,No,V8574
20161303,Single,No,No,No,V8575
20165012,Multiple,No,No,No,V8576
20165012,Multiple,No,No,No,V8577
20161320,Single,No,No,No,V8578
20161124,Single,No,No,No,V8579
20164045,Single,Yes,No,No,V8580
20161271,Single,No,No,No,V8581
20161151,Single,No,No,No,V8582
20164037,Single,No,No,No,V8583
20165131,Single,No,No,No,V8584
20161082,Single,No,No,No,V8585
20167009,Single,No,No,No,V8586
20161161,Single,No,No,No,V8587
20165088,Single,No,No,No,V8588
20165158,Single,No,No,No,V8589
20161194,Single,No,No,No,V8590
20165151,Single,No,No,No,V8591
20161168,Single,No,No,No,V8592
20161167,Single,No,No,No,V8593
20165036,Single,No,No,No,V8594
20166006,Single,No,No,No,V8595
20165043,Single,No,No,No,V8596
20165117,Single,No,No,Yes,V8597
20165126,Single,No,No,No,V8598
20167031,Single,No,No,No,V8599
20161251,Single,Yes,No,No,V8600
20167023,Single,No,No,No,V8601
20161261,Single,No,No,Yes,V8602
20161288,Single,No,No,No,V8603
20161015,Single,No,No,No,V8604
20161235,Single,No,No,No,V8605
20164006,Single,No,No,No,V8606
20161322,Single,No,No,No,V8607
20161226,Single,No,No,No,V8608
20165066,Single,No,No,No,V8609
20161253,Single,No,No,No,V8610
20164020,Multiple,No,No,No,V8611
20164020,Multiple,No,No,No,V8612
20164020,Multiple,No,No,No,V8613
20164020,Multiple,No,No,No,V8614
20161250,Single,No,No,No,V8615
20161142,Single,No,No,No,V8616
20167038,Multiple,No,No,No,V8617
20167038,Multiple,No,No,No,V8618
20167035,Single,No,No,No,V8619
20165089,Single,No,No,No,V8620
20165041,Single,No,No,No,V8621
20165011,Single,No,No,No,V8622
20165136,Single,No,No,No,V8623
20166029,Single,No,No,No,V8624
20161042,Single,No,No,No,V8625
20164052,Single,Yes,No,No,V8626
20164008,Single,No,No,No,V8627
20161214,Single,No,No,No,V8628
20168008,Single,No,No,No,V8629
20165156,Multiple,No,No,No,V8630
20165156,Multiple,No,No,No,V8631
20161086,Single,No,No,No,V8632
20165077,Single,No,No,No,V8633
20161076,Single,No,No,No,V8634
20161232,Single,No,No,No,V8635
20165168,Single,No,No,No,V8636
20165078,Single,No,No,No,V8637
20165119,Single,No,No,No,V8638
20165003,Single,No,No,No,V8639
20164062,Single,No,No,No,V8640
20161055,Single,No,No,No,V8641
20161099,Single,No,No,No,V8642
20161179,Single,No,No,No,V8643
20165160,Single,No,No,No,V8644
20161053,Single,No,No,Yes,V8645
20161354,Single,No,No,No,V8646
20161145,Single,No,No,No,V8647
20161272,Single,Yes,No,No,V8648
20161223,Single,No,No,Yes,V8649
20161035,Single,No,No,No,V8650
20164071,Single,No,Yes,No,V8651
20161195,Single,No,No,No,V8652
20164057,Single,No,No,No,V8653
20164016,Single,No,No,Yes,V8654
20165087,Single,No,No,No,V8655
20166002,Single,No,No,No,V8656
20161047,Multiple,Yes,No,No,V8657
20161047,Multiple,Yes,No,No,V8658
20161017,Single,No,No,No,V8659
20167018,Single,No,No,No,V8660
20167013,Single,Yes,No,No,V8661
20167040,Single,No,No,No,V8662
20166021,Single,No,No,No,V8663
20161089,Multiple,No,No,No,V8664
20161089,Multiple,No,No,No,V8665
20161202,Single,No,No,No,V8666
20161071,Single,No,No,No,V8667
20164017,Single,No,No,No,V8668
20164059,Single,No,Yes,No,V8669
20165023,Single,No,No,No,V8670
20161273,Single,No,No,No,V8671
20165121,Multiple,No,No,No,V8672
20165121,Multiple,No,No,No,V8673
20165121,Multiple,No,No,No,V8674
20165138,Multiple,No,No,No,V8675
20165138,Multiple,No,No,No,V8676
20166030,Single,No,No,No,V8677
20161330,Single,No,No,No,V8678
20164075,Single,No,No,No,V8679
20167037,Single,No,No,No,V8680
20164013,Single,No,No,No,V8681
20167016,Multiple,Yes,No,No,V8682
20167016,Multiple,Yes,No,No,V8683
20161336,Single,No,No,No,V8684
20165122,Single,No,No,No,V8685
20165018,Single,No,No,No,V8686
20165069,Multiple,No,No,No,V8687
20165069,Multiple,No,No,No,V8688
20161090,Single,No,Yes,No,V8689
20161227,Single,No,No,No,V8690
20161296,Single,No,No,No,V8691
20164053,Single,No,No,No,V8692
20165167,Single,No,No,No,V8693
20168001,Single,No,No,No,V8694
20161178,Single,No,No,No,V8695
20161188,Single,No,No,No,V8696
20165170,Single,No,No,No,V8697
20161116,Multiple,Yes,No,Yes,V8698
20161116,Multiple,Yes,No,Yes,V8699
20165101,Single,No,No,No,V8700
20161352,Single,No,No,No,V8701
20161242,Single,No,No,No,V8702
20161356,Single,No,No,No,V8703
20168003,Single,No,No,No,V8704
20165022,Single,No,No,No,V8705
20161143,Single,No,No,No,V8706
20167012,Single,No,No,No,V8707
20164049,Single,No,No,No,V8708
20161238,Single,No,No,No,V8709
20164022,Single,Yes,No,No,V8710
20161277,Single,No,No,No,V8711
20161110,Single,No,No,No,V8712
20161209,Single,No,No,Yes,V8713
20165071,Single,No,No,No,V8714
20161329,Single,No,No,No,V8715
20165038,Single,No,No,No,V8716
20161081,Single,No,No,No,V8717
20164065,Single,No,No,No,V8718
20165128,Single,No,No,No,V8719
20165086,Single,No,No,No,V8720
20166008,Single,No,No,No,V8721
20161346,Multiple,No,No,No,V8722
20161346,Multiple,No,No,No,V8723
20161051,Single,No,No,No,V8724
20165097,Single,No,No,No,V8725
20161153,Single,No,No,No,V8726
20164023,Single,No,No,No,V8727
20161308,Single,No,No,No,V8728
20161020,Single,No,No,No,V8729
20161092,Single,No,No,No,V8730
20168009,Single,No,No,No,V8731
20164031,Single,No,No,No,V8732
20161323,Single,No,No,No,V8733
20161171,Single,No,No,No,V8734
20164034,Single,No,No,No,V8735
20161100,Single,No,No,No,V8736
20161138,Single,Yes,No,No,V8737
20165109,Single,No,No,Yes,V8738
20161247,Single,No,No,No,V8739
20161207,Single,No,No,No,V8740
20165149,Single,No,No,No,V8741
20168011,Single,Yes,No,No,V8742
20161279,Single,No,No,No,V8743
20161181,Single,No,No,Yes,V8744
20161003,Multiple,No,No,Yes,V8745
20161003,Multiple,No,No,Yes,V8746
20161014,Single,No,No,No,V8747
20161170,Single,No,Yes,No,V8748
20161173,Single,No,No,No,V8749
20165053,Single,No,No,No,V8750
20166016,Single,No,No,No,V8751
20161292,Single,No,No,No,V8752
20161230,Single,Yes,No,No,V8753
20161026,Single,No,No,No,V8754
20161278,Single,Yes,No,No,V8755
20165085,Single,No,No,No,V8756
20161215,Single,No,No,Yes,V8757
20161343,Single,No,No,No,V8758
20165007,Multiple,No,No,No,V8759
20165007,Multiple,No,No,No,V8760
20161245,Single,No,No,No,V8761
20164035,Single,No,No,No,V8762
20161335,Single,No,No,No,V8763
20166012,Single,No,No,No,V8764
20161198,Single,No,No,No,V8765
20166019,Single,No,No,No,V8766
20164056,Single,No,No,No,V8767
20164060,Single,No,No,No,V8768
20161169,Single,Yes,No,No,V8769
20165146,Single,No,No,No,V8770
20166025,Multiple,No,No,No,V8771
20166025,Multiple,No,No,No,V8772
20164063,Single,No,No,No,V8773
20161218,Single,No,No,No,V8774
20161339,Single,No,Yes,No,V8775
20165165,Single,No,No,No,V8776
20165102,Single,No,No,No,V8777
20161203,Multiple,No,No,No,V8778
20161203,Multiple,No,No,No,V8779
20165157,Single,No,No,No,V8780
20161149,Single,No,No,No,V8781
20161302,Single,No,No,Yes,V8782
20164039,Single,No,No,No,V8783
20165010,Single,No,No,No,V8784
20161112,Single,No,No,No,V8785
20161056,Single,No,No,No,V8786
20161291,Single,No,No,Yes,V8787
20161029,Single,No,No,No,V8788
20165024,Single,No,No,No,V8789
20161338,Single,Yes,No,No,V8790
20161300,Single,No,Yes,No,V8791
20161219,Single,No,No,No,V8792
20161061,Single,No,No,No,V8793
20161031,Single,No,No,No,V8794
20161206,Single,No,No,No,V8795
20164041,Single,No,No,No,V8796
20161057,Single,No,No,No,V8797
20165067,Single,No,Yes,No,V8798
20164054,Single,No,No,Yes,V8799
20161328,Single,No,No,No,V8800
20161028,Single,No,No,No,V8801
20165133,Single,No,No,No,V8802
20161353,Multiple,No,No,No,V8803
20161353,Multiple,No,No,No,V8804
20167022,Single,No,No,No,V8805
20161349,Single,No,No,No,V8806
20167024,Multiple,No,No,No,V8807
20167024,Multiple,No,No,No,V8808
20161246,Single,No,No,No,V8809
20161108,Single,No,No,No,V8810
20161176,Single,No,No,No,V8811
20165050,Single,No,No,No,V8812
20161289,Single,No,Yes,No,V8813
20161080,Single,No,No,No,V8814
20164047,Single,No,No,No,V8815
20161184,Single,No,No,No,V8816
20161268,Single,No,No,No,V8817
20161314,Single,No,No,No,V8818
20161248,Single,No,No,No,V8819
20161091,Single,No,No,No,V8820
20165095,Single,No,No,No,V8821
20165009,Single,No,No,No,V8822
20161088,Single,No,No,No,V8823
20165103,Multiple,No,No,No,V8824
20165103,Multiple,No,No,No,V8825
20165103,Multiple,No,No,No,V8826
20161234,Single,No,No,No,V8827
20161205,Single,No,No,No,V8828
20165140,Single,No,No,No,V8829
20164066,Single,No,No,No,V8830
20167011,Single,No,No,No,V8831
20165068,Single,No,No,No,V8832
20161317,Single,No,No,No,V8833
20164005,Single,No,No,No,V8834
20161225,Single,No,No,No,V8835
20165123,Multiple,No,No,No,V8836
20165123,Multiple,No,No,No,V8837
20161052,Single,No,No,No,V8838
20161033,Single,No,No,Yes,V8839
20161019,Single,No,No,No,V8840
20165028,Single,No,No,Yes,V8841
20167001,Single,No,No,No,V8842
20161156,Single,No,No,No,V8843
20167033,Single,No,No,No,V8844
20161193,Single,No,No,No,V8845
20164015,Single,No,No,No,V8846
20165099,Single,No,No,Yes,V8847
20165058,Single,No,No,No,V8848
20161059,Single,No,No,No,V8849
20161147,Single,No,No,No,V8850
20161204,Single,No,No,No,V8851
20164067,Single,Yes,No,No,V8852
20165017,Single,Yes,No,No,V8853
20164026,Single,No,No,No,V8854
20165031,Single,No,No,No,V8855
20161286,Single,No,No,No,V8856
20166023,Single,No,Yes,No,V8857
20165143,Single,No,No,No,V8858
20165037,Single,No,No,No,V8859
20161075,Multiple,No,No,No,V8860
20161075,Multiple,No,No,No,V8861
20165106,Single,No,No,No,V8862
20161216,Single,No,No,No,V8863
20165150,Single,No,No,No,V8864
20166001,Single,No,No,No,V8865
20167025,Single,No,No,No,V8866
20161152,Single,No,No,No,V8867
20161063,Single,No,No,No,V8868
20168006,Single,No,No,No,V8869
20165073,Single,No,No,No,V8870
20161041,Single,No,No,No,V8871
20164033,Single,No,No,No,V8872
20161109,Single,No,No,No,V8873
20161197,Single,No,No,No,V8874
20161192,Single,No,No,No,V8875
20161130,Single,No,No,No,V8876
20165094,Single,No,No,No,V8877
20165046,Single,No,No,No,V8878
20161131,Single,No,No,No,V8879
20164042,Single,No,No,No,V8880
20161280,Single,No,No,No,V8881
20161350,Single,No,No,No,V8882
20165054,Single,No,No,No,V8883
20161034,Single,No,No,No,V8884
20165152,Single,No,No,No,V8885
20161096,Single,No,No,No,V8886
20161128,Multiple,No,No,No,V8887
20161128,Multiple,No,No,No,V8888
20165055,Single,No,No,No,V8889
20161275,Single,No,No,No,V8890
20161102,Single,No,No,No,V8891
20161119,Multiple,No,No,No,V8892
20161119,Multiple,No,No,No,V8893
20161290,Single,No,No,No,V8894
20161162,Single,No,No,No,V8895
20165084,Single,Yes,No,No,V8896
20165090,Single,No,No,No,V8897
20167028,Single,No,No,No,V8898
20167015,Single,No,No,No,V8899
20161307,Single,No,No,No,V8900
20161344,Single,No,No,No,V8901
20165083,Single,No,No,No,V8902
20165144,Single,No,No,No,V8903
20161304,Single,No,No,No,V8904
20165005,Single,No,No,No,V8905
20168005,Single,No,No,No,V8906
20165056,Single,No,No,No,V8907
20161293,Single,No,No,Yes,V8908
20161228,Single,No,No,No,V8909
20161243,Single,No,No,No,V8910
20161284,Single,No,No,No,V8911
20161326,Single,No,Yes,No,V8912
20164003,Single,No,No,No,V8913
20165001,Single,No,No,No,V8914
20161239,Multiple,No,No,No,V8915
20161239,Multiple,No,No,No,V8916
20165029,Single,No,No,No,V8917
20161039,Single,No,No,No,V8918
20161113,Single,No,No,No,V8919
20161258,Single,No,No,No,V8920
20161185,Single,No,No,No,V8921
20161122,Single,No,No,No,V8922
20164051,Single,No,No,No,V8923
20161007,Single,No,No,No,V8924
20161146,Single,No,No,No,V8925
20161240,Single,No,No,No,V8926
20164012,Single,No,No,No,V8927
20161024,Single,No,No,No,V8928
20161269,Single,No,No,No,V8929
20161157,Single,No,No,No,V8930
20164025,Single,No,No,No,V8931
20161067,Single,Yes,No,No,V8932
20161095,Single,No,No,No,V8933
20165064,Single,No,No,No,V8934
20161044,Single,No,No,No,V8935
20161137,Single,No,No,No,V8936
20165048,Single,No,No,No,V8937
20165051,Single,No,No,No,V8938
20161101,Single,No,No,No,V8939
20165120,Single,No,No,No,V8940
20161064,Single,No,No,No,V8941
20161172,Single,No,No,No,V8942
20167020,Single,No,No,No,V8943
20161325,Single,Yes,No,No,V8944
20161005,Single,No,No,No,V8945
20165042,Single,No,No,No,V8946
20164074,Single,No,No,No,V8947
20161148,Single,No,No,No,V8948
20161140,Multiple,Yes,No,No,V8949
20161140,Multiple,Yes,No,No,V8950
20164014,Single,No,No,No,V8951
20166009,Multiple,Yes,No,No,V8952
20166009,Multiple,Yes,No,No,V8953
20164007,Single,Yes,No,No,V8954
20165166,Single,No,No,No,V8955
20161166,Multiple,No,No,No,V8956
20161166,Multiple,No,No,No,V8957
20161123,Single,No,No,No,V8958
20161186,Single,No,No,No,V8959
20161217,Single,No,No,No,V8960
20161265,Single,No,No,Yes,V8961
20165061,Single,No,No,No,V8962
20161155,Single,No,No,Yes,V8963
20161210,Single,No,No,No,V8964
20167019,Multiple,No,No,No,V8965
20167019,Multiple,No,No,No,V8966
20165013,Single,No,No,No,V8967
20161254,Single,No,No,No,V8968
20161032,Multiple,No,No,No,V8969
20161032,Multiple,No,No,No,V8970
20161310,Single,No,No,Yes,V8971
20161196,Single,No,No,No,V8972
20161001,Single,No,No,No,V8973
20166024,Single,No,No,No,V8974
20164046,Single,No,No,Yes,V8975
20161097,Single,No,No,No,V8976
20164001,Single,Yes,No,No,V8977
20164064,Single,No,No,No,V8978
20161038,Single,No,No,No,V8979
20161183,Single,No,No,No,V8980
20168007,Single,No,No,No,V8981
20165035,Single,No,No,No,V8982
20165163,Single,No,No,No,V8983
20161319,Single,No,No,No,V8984
20161180,Single,No,No,No,V8985
20161011,Single,No,No,No,V8986
20161224,Single,No,No,No,V8987
20161276,Single,No,No,No,V8988
20161301,Single,No,No,No,V8989
20167039,Single,No,No,No,V8990
20161118,Single,No,No,No,V8991
20164030,Single,No,No,No,V8992
20161021,Single,No,No,No,V8993
20167002,Single,No,No,No,V8994
20165164,Single,No,No,No,V8995
20161318,Single,No,No,No,V8996
20165145,Single,No,No,No,V8997
20165002,Single,No,No,No,V8998
20164050,Single,Yes,No,No,V8999
20165063,Single,No,No,Yes,V9000
20161062,Single,No,No,No,V9001
20161060,Single,No,No,No,V9002
20161134,Single,No,No,No,V9003
20161002,Single,No,No,No,V9004
20166003,Single,No,No,No,V9005
20161334,Single,No,No,No,V9006
20161065,Single,No,No,Yes,V9007
20165112,Single,No,No,No,V9008
20161049,Single,No,No,No,V9009
20161299,Single,No,No,No,V9010
20165139,Single,No,No,No,V9011
20164069,Single,No,No,No,V9012
20164072,Single,No,No,No,V9013
20161133,Single,No,No,Yes,V9014
20168010,Single,No,No,No,V9015
20165100,Multiple,No,No,No,V9016
20165100,Multiple,No,No,No,V9017
20161342,Single,No,No,Yes,V9018
20165141,Single,No,No,No,V9019
20161069,Single,No,No,No,V9020
20165091,Single,No,No,No,V9021
20164061,Single,No,No,No,V9022
20161309,Single,No,No,No,V9023
20166007,Single,No,No,No,V9024
20161009,Single,No,No,No,V9025
20161199,Single,No,No,No,V9026
20166022,Single,No,No,No,V9027
20161027,Single,No,No,No,V9028
20161295,Single,No,No,No,V9029
20161093,Multiple,No,No,No,V9030
20161093,Multiple,No,No,No,V9031
20165047,Single,No,Yes,No,V9032
20164076,Single,No,No,No,V9033
20161016,Single,No,No,No,V9034
20161341,Single,No,No,No,V9035
20161098,Single,No,No,No,V9036
20167021,Single,No,No,No,V9037
20161331,Single,No,No,No,V9038
20161068,Single,No,No,No,V9039
20161048,Multiple,No,No,No,V9040
20161048,Multiple,No,No,No,V9041
20161048,Multiple,No,No,No,V9042
20161256,Single,No,No,No,V9043
20161263,Single,Yes,No,No,V9044
20161294,Single,No,No,No,V9045
20161175,Single,No,No,No,V9046
20161315,Single,No,Yes,No,V9047
20161107,Single,No,No,No,V9048
20164068,Multiple,No,No,Yes,V9049
20164068,Multiple,No,No,Yes,V9050
20164068,Multiple,No,No,Yes,V9051
20164068,Multiple,No,No,Yes,V9052
20165135,Single,No,No,No,V9053
20165129,Multiple,No,No,No,V9054
20165129,Multiple,No,No,No,V9055
20161187,Single,No,No,No,V9056
20161040,Single,No,No,No,V9057
20161174,Single,No,No,No,V9058
20161333,Single,No,No,No,V9059
20161103,Single,No,No,No,V9060
20161150,Single,No,No,No,V9061
20161139,Single,No,No,Yes,V9062
20166033,Single,No,No,No,V9063
20161120,Single,No,No,No,V9064
20166031,Single,Yes,No,No,V9065
20166015,Multiple,Yes,No,No,V9066
20166015,Multiple,Yes,No,No,V9067
20161189,Single,No,Yes,No,V9068
20166026,Single,No,No,No,V9069
20167030,Single,No,No,No,V9070
20161298,Single,No,No,No,V9071
20161006,Single,Yes,No,No,V9072
20164002,Single,Yes,No,No,V9073
20161182,Single,Yes,No,No,V9074
20164032,Single,No,No,No,V9075
20164036,Single,No,No,No,V9076
20167026,Single,No,No,No,V9077
20161332,Single,No,No,No,V9078
20161083,Single,No,No,No,V9079
20161287,Multiple,Yes,No,No,V9080
20161287,Multiple,Yes,No,No,V9081
20161321,Single,No,No,No,V9082
20161237,Single,No,No,No,V9083
20161073,Single,No,No,No,V9084
20161126,Single,No,No,No,V9085
20167003,Single,No,No,No,V9086
20165006,Single,No,No,No,V9087
20161154,Single,No,No,No,V9088
20164058,Single,No,No,No,V9089
20161260,Single,No,No,No,V9090
20161327,Single,No,No,No,V9091
20165021,Single,No,No,Yes,V9092
