crash_id,sa4_name
20182160,Warrnambool and South West
20181023,Riverina
20183110,Ipswich
20184007,Adelaide - Central and Hills
20181035,Central Coast
20184059,Adelaide - West
20184056,South Australia - South East
20181247,New England and North West
20185078,Perth - North East
20181066,Sydney - Outer South West
20185020,Perth - South East
20181128,New England and North West
20181127,Central West
20186023,Launceston and North East
20181008,Far West and Orana
20181288,Sydney - South West
20183173,Sunshine Coast
20183117,Brisbane Inner City
20182078,Shepparton
20181158,Sydney - Inner South West
20181227,Hunter Valley exc Newcastle
20181064,Central West
20183144,Darling Downs - Maranoa
20181006,Sydney - North Sydney and Hornsby
20181150,Central Coast
20185119,Western Australia - Outback (North)
20184033,South Australia - Outback
20183131,Wide Bay
20183100,Townsville
20181113,Murray
20181207,Mid North Coast
20183068,Cairns
20181318,Sydney - Inner South West
201850039,Perth - North East
20183084,Moreton Bay - North
20181246,Far West and Orana
20181122,Richmond - Tweed
20183090,Sunshine Coast
20183213,Brisbane - South
20181125,Sydney - Outer West and Blue Mountains
20181279,New England and North West
20181183,Sydney - Blacktown
20181169,Sydney - Outer West and Blue Mountains
20182125,Shepparton
20185127,Western Australia - Outback (South)
20182096,Melbourne - West
20185145,Perth - South East
20182137,North West
20181055,Hunter Valley exc Newcastle
20182172,Melbourne - Inner East
20182193,Melbourne - Outer East
20182025,Melbourne - North West
20183078,Cairns
20183052,Gold Coast
20182036,Melbourne - Inner
20183115,Wide Bay
20181005,Hunter Valley exc Newcastle
20185051,Western Australia - Wheat Belt
20184072,Barossa - Yorke - Mid North
20181104,Mid North Coast
20181121,Richmond - Tweed
20183155,Darling Downs - Maranoa
20183218,Wide Bay
20181021,Hunter Valley exc Newcastle
20185126,Western Australia - Wheat Belt
20181294,Central Coast
20181210,Sydney - Inner West
20185022,Western Australia - Outback (South)
20183190,Sunshine Coast
20181060,Sydney - Parramatta
20183157,Sunshine Coast
20181295,Coffs Harbour - Grafton
20182046,Ballarat
20182188,Melbourne - West
20181228,Murray
20181095,Richmond - Tweed
20182030,Latrobe - Gippsland
20183060,Darling Downs - Maranoa
20181075,Central West
20183162,Queensland - Outback
20183063,Mackay - Isaac - Whitsunday
20181044,Newcastle and Lake Macquarie
20187034,Northern Territory - Outback
20182190,Melbourne - South East
20182180,Hume
20181029,Sydney - Baulkham Hills and Hawkesbury
20181137,Sydney - Inner West
20185093,Perth - South East
20183206,Mackay - Isaac - Whitsunday
20181197,Riverina
20181270,New England and North West
20183035,Gold Coast
20183069,Central Queensland
20182131,Melbourne - South East
20182087,Melbourne - North East
20181311,Sydney - South West
20182060,Melbourne - West
20181103,Central West
20183142,Mackay - Isaac - Whitsunday
20184034,Barossa - Yorke - Mid North
20182003,Ballarat
20183080,Ipswich
20181222,Sydney - North Sydney and Hornsby
20182196,Hume
20181011,Far West and Orana
20187014,Northern Territory - Outback
20183209,Ipswich
20183099,Sunshine Coast
20187039,Northern Territory - Outback
20181293,Murray
20181136,Sydney - Blacktown
20183049,Ipswich
20183067,Ipswich
20182109,Hume
20185142,Perth - North East
20181003,Hunter Valley exc Newcastle
20184022,Adelaide - West
20185024,Western Australia - Outback (South)
20181050,Murray
20182183,Melbourne - North West
20183017,Mackay - Isaac - Whitsunday
20181032,Capital Region
20181196,New England and North West
20183123,Darling Downs - Maranoa
20185115,Perth - South West
20188003,Australian Capital Territory
20181054,New England and North West
20181111,Sydney - Baulkham Hills and Hawkesbury
20184065,Adelaide - South
20181240,Central Coast
20183040,Moreton Bay - North
20182127,Melbourne - West
20181182,Central Coast
20183127,Ipswich
20187013,Darwin
20185025,Mandurah
20182165,Hume
20183132,Moreton Bay - South
20186024,Launceston and North East
20181277,Sydney - Baulkham Hills and Hawkesbury
20181259,Sydney - Parramatta
20183143,Brisbane - South
20181146,Sydney - South West
20183175,Townsville
20182098,Melbourne - Inner
20182124,Melbourne - West
20185116,Perth - North West
20186004,Hobart
20185058,Perth - North West
20181189,Far West and Orana
20181285,Sydney - Inner West
20183061,Wide Bay
20183185,Sunshine Coast
20182010,Ballarat
20183167,Cairns
20181131,Sydney - Parramatta
20181202,Murray
20184014,Adelaide - Central and Hills
20183114,Cairns
20183184,Darling Downs - Maranoa
20183165,Brisbane Inner City
20183205,Moreton Bay - North
20182008,Melbourne - North East
20183018,Queensland - Outback
20181163,Sydney - Sutherland
20183148,Brisbane - North
20181147,Central Coast
20183088,Wide Bay
20182070,Melbourne - West
20185011,Perth - North East
20181052,Sydney - Parramatta
20181115,New England and North West
20181089,Central Coast
20185006,Bunbury
20182065,Geelong
20183112,Townsville
20183095,Cairns
20182033,Bendigo
20183214,Townsville
20181157,Capital Region
20182005,Melbourne - West
20182153,Melbourne - Inner
20185118,Bunbury
20183212,Gold Coast
20181204,Sydney - Sutherland
20183083,Logan - Beaudesert
20183158,Gold Coast
20181073,Sydney - South West
20185045,Western Australia - Wheat Belt
20182117,Mornington Peninsula
20186029,Launceston and North East
20182014,Bendigo
20181256,Sydney - Inner South West
20187033,Northern Territory - Outback
20183051,Gold Coast
20185075,Perth - North West
20183199,Queensland - Outback
20185018,Western Australia - Outback (South)
20183104,Central Queensland
20184006,Barossa - Yorke - Mid North
20182076,Melbourne - Inner
20181299,Capital Region
20181319,Capital Region
20183109,Wide Bay
20181043,Sydney - Outer West and Blue Mountains
20184071,South Australia - South East
20185054,Perth - South West
20184049,Adelaide - West
20183086,Brisbane - South
20184020,Adelaide - North
20183093,Wide Bay
20181313,Riverina
20181287,Capital Region
20183021,Moreton Bay - North
20185065,Western Australia - Wheat Belt
20183196,Moreton Bay - North
20181297,Capital Region
20185014,Bunbury
20181220,New England and North West
20181037,Sydney - Sutherland
20183008,Sunshine Coast
20183015,Wide Bay
20182145,North West
20181291,New England and North West
20187016,Northern Territory - Outback
20183113,Central Queensland
20181161,Mid North Coast
20183036,Logan - Beaudesert
20183024,Mackay - Isaac - Whitsunday
20183202,Wide Bay
20181119,Sydney - North Sydney and Hornsby
20182047,Melbourne - West
20181300,Central Coast
20187010,Northern Territory - Outback
20183111,Brisbane - West
20183028,Wide Bay
20181289,Riverina
20184036,South Australia - Outback
20181283,Newcastle and Lake Macquarie
20185131,Perth - North West
20181280,Sydney - City and Inner South
20181083,Richmond - Tweed
20185128,Perth - Inner
20182201,Shepparton
20181274,Capital Region
20182032,Shepparton
20183013,Brisbane - South
20182074,Ballarat
20183204,Central Queensland
20181268,Mid North Coast
20187042,Northern Territory - Outback
20182105,Melbourne - South East
20187035,Darwin
20181281,Capital Region
20185125,Western Australia - Wheat Belt
20181041,Capital Region
20182053,Shepparton
20181106,Far West and Orana
20188002,Australian Capital Territory
20186027,Launceston and North East
20187025,Darwin
20181266,Central West
20181312,Southern Highlands and Shoalhaven
20182151,Latrobe - Gippsland
20181084,Far West and Orana
20181080,Sydney - City and Inner South
20183217,Darling Downs - Maranoa
20184029,South Australia - Outback
20181192,Richmond - Tweed
20182114,Melbourne - Inner
20183138,Wide Bay
20183182,Townsville
20184012,South Australia - South East
20184052,South Australia - Outback
20181193,Sydney - Parramatta
20184054,Adelaide - North
20182050,Melbourne - Outer East
20185074,Western Australia - Wheat Belt
20181101,Sydney - North Sydney and Hornsby
20182077,Latrobe - Gippsland
20181314,Far West and Orana
20181260,Far West and Orana
20187002,Northern Territory - Outback
20183027,Darling Downs - Maranoa
20183108,Townsville
20182045,Melbourne - Inner
20182173,Ballarat
20183180,Queensland - Outback
20182182,Hume
20183195,Wide Bay
20182024,Melbourne - North East
20185144,Western Australia - Wheat Belt
20181014,Riverina
20185012,Perth - South West
20184060,Barossa - Yorke - Mid North
20182015,Melbourne - North West
20181239,Sydney - North Sydney and Hornsby
20183033,Gold Coast
20186005,Launceston and North East
20187038,Darwin
20188008,Australian Capital Territory
20181154,Coffs Harbour - Grafton
20181216,Sydney - Ryde
20182175,Latrobe - Gippsland
20182179,Bendigo
20181117,Hunter Valley exc Newcastle
20185120,Perth - South East
20183073,Gold Coast
20182062,Melbourne - South East
20183166,Brisbane Inner City
20181134,Coffs Harbour - Grafton
20187037,Northern Territory - Outback
20185086,Perth - North West
20183193,Brisbane - South
20181278,Coffs Harbour - Grafton
20181245,Hunter Valley exc Newcastle
20181180,Capital Region
20181027,Far West and Orana
20182128,Melbourne - South East
20182144,Melbourne - Outer East
20184037,South Australia - South East
20185123,Western Australia - Wheat Belt
20185135,Bunbury
20183153,Central Queensland
20182108,Melbourne - Outer East
20183003,Darling Downs - Maranoa
20183221,Ipswich
20182042,Ballarat
20182051,Latrobe - Gippsland
20185109,Western Australia - Wheat Belt
20181317,Sydney - Parramatta
20187041,Northern Territory - Outback
20182001,Bendigo
20184045,Barossa - Yorke - Mid North
20181167,Illawarra
20182150,Melbourne - South East
20181020,Hunter Valley exc Newcastle
20181081,Sydney - Inner South West
20181109,Sydney - North Sydney and Hornsby
20181069,Newcastle and Lake Macquarie
20184003,South Australia - South East
20183186,Gold Coast
20185102,Perth - South West
20181186,Sydney - Baulkham Hills and Hawkesbury
20185026,Western Australia - Wheat Belt
20181100,New England and North West
20185141,Perth - South West
20184032,South Australia - South East
20183183,Ipswich
20181143,Riverina
20185064,Western Australia - Outback (South)
20185063,Western Australia - Wheat Belt
20184019,South Australia - South East
20183176,Cairns
20182058,Melbourne - North East
20183130,Sunshine Coast
20182197,Hume
20184026,South Australia - Outback
20181087,New England and North West
20183041,Gold Coast
20183047,Darling Downs - Maranoa
20182011,Melbourne - Outer East
20181088,Central Coast
20185066,Western Australia - Wheat Belt
20184046,South Australia - South East
20187020,Northern Territory - Outback
20181249,Sydney - North Sydney and Hornsby
20188009,Australian Capital Territory
20181301,Capital Region
20181248,Sydney - Ryde
20183197,Ipswich
20183016,Ipswich
20181172,Capital Region
20185117,Western Australia - Outback (North)
20185047,Western Australia - Wheat Belt
20181040,Sydney - Outer West and Blue Mountains
20185136,Perth - South East
20184069,South Australia - South East
20187011,Northern Territory - Outback
20183135,Sunshine Coast
20181238,Far West and Orana
20181132,Murray
20182048,Melbourne - North West
20183002,Ipswich
20186016,Hobart
20181307,Murray
20181321,Murray
20183042,Moreton Bay - North
20184068,Adelaide - South
20181047,Sydney - North Sydney and Hornsby
20182104,Bendigo
20182140,Melbourne - South East
20185042,Western Australia - Outback (South)
20181061,Illawarra
20185040,Perth - South East
20187023,Northern Territory - Outback
20181063,Sydney - Outer West and Blue Mountains
20181007,Sydney - Inner South West
20183006,Brisbane Inner City
20181065,Sydney - Baulkham Hills and Hawkesbury
20183222,Wide Bay
20181102,Riverina
20183098,Central Queensland
20185019,Perth - South West
20185023,Western Australia - Wheat Belt
20181141,Riverina
20181208,Southern Highlands and Shoalhaven
20182052,Warrnambool and South West
20181068,Richmond - Tweed
20181199,Central West
20185039,Western Australia - Wheat Belt
20185073,Perth - North East
20185077,Perth - South East
20182006,Melbourne - West
20183177,Central Queensland
20182112,Latrobe - Gippsland
20185059,Perth - South East
20183058,Townsville
20182067,Mornington Peninsula
20181074,Newcastle and Lake Macquarie
20183107,Logan - Beaudesert
20183198,Logan - Beaudesert
20182174,Melbourne - West
20181224,Sydney - City and Inner South
20184018,South Australia - South East
20185030,Bunbury
20182054,Hume
20182091,Melbourne - North East
20183174,Gold Coast
20182039,Melbourne - Inner East
20181164,Mid North Coast
20181251,Central Coast
20184075,South Australia - Outback
20187012,Darwin
20185061,Perth - Inner
20181034,Richmond - Tweed
20183164,Wide Bay
20181174,Sydney - Outer South West
20187015,Darwin
20183014,Central Queensland
20185107,Bunbury
20181160,Murray
20183122,Brisbane - East
20183106,Queensland - Outback
20182057,North West
20183030,Mackay - Isaac - Whitsunday
20183005,Gold Coast
20185105,Perth - South West
20181173,Sydney - Parramatta
20182169,Melbourne - West
20184070,South Australia - South East
20182085,Geelong
20181212,Sydney - Inner South West
20181316,Illawarra
20183032,Logan - Beaudesert
20182061,Melbourne - Outer East
20183170,Brisbane - East
20182138,Melbourne - North West
20187008,Northern Territory - Outback
20181139,New England and North West
20185069,Perth - South West
20182162,Geelong
20186014,Launceston and North East
20183097,Wide Bay
20181219,Richmond - Tweed
20187018,Northern Territory - Outback
20181223,Riverina
20185088,Bunbury
20182115,Hume
20181078,Mid North Coast
20186008,Launceston and North East
20183064,Brisbane - East
20185110,Perth - South West
20181098,Riverina
20183169,Brisbane - South
20181094,Richmond - Tweed
20183079,Darling Downs - Maranoa
20183163,Logan - Beaudesert
20185137,Perth - Inner
20181181,Central West
20183119,Darling Downs - Maranoa
20184040,South Australia - South East
20183220,Darling Downs - Maranoa
20185060,Bunbury
20183150,Wide Bay
20183181,Queensland - Outback
20184023,South Australia - South East
20184004,South Australia - South East
20182034,Melbourne - Inner East
20184039,Adelaide - Central and Hills
20183009,Cairns
20186013,West and North West
20181175,Capital Region
20185072,Perth - South East
20181133,Sydney - Inner South West
20181091,Central West
20182122,Mornington Peninsula
